,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684
,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:09.070,3.341,82.107,6.140,0.624,38.829,39.832,55.18,3.84,82.138,6.136,0.620,38.741,39.333,54.90,15.533,82.109,4.157,0.424,27.269,27.643,46.69,15.536,82.242,4.140,0.403,27.244,27.640,46.80
00:09.170,2.627,82.101,6.182,0.613,40.316,40.546,55.70,3.19,82.135,6.181,0.611,38.741,39.983,55.37,14.952,82.126,4.196,0.422,27.269,28.224,47.08,15.115,82.238,4.165,0.395,27.244,28.061,47.17
00:09.270,1.921,82.113,6.225,0.603,40.316,41.252,56.20,2.527,82.145,6.225,0.602,40.026,40.646,55.82,14.393,82.126,4.235,0.420,28.376,28.783,47.50,14.663,82.223,4.190,0.386,27.244,28.513,47.46
00:09.370,1.24,82.113,6.267,0.592,41.736,41.933,56.70,1.843,82.167,6.270,0.593,40.026,41.330,56.30,13.83,82.15,4.274,0.418,28.376,29.346,47.89,14.19,82.217,4.215,0.378,28.657,28.986,47.77
00:09.470,0.576,82.109,6.309,0.582,41.736,42.597,57.19,1.123,82.194,6.314,0.584,41.373,42.050,56.80,13.327,82.176,4.314,0.417,29.498,29.849,48.31,13.692,82.226,4.240,0.370,28.657,29.484,48.10
00:09.570,-0.089,82.107,6.351,0.571,43.081,43.261,57.65,0.395,82.226,6.343,0.574,41.373,42.778,57.33,12.802,82.21,4.351,0.414,29.498,30.373,48.68,13.248,82.241,4.267,0.365,28.657,29.927,48.46
00:09.670,-0.74,82.121,6.388,0.560,43.081,43.912,58.12,-0.387,82.255,6.375,0.561,42.822,43.559,57.86,12.303,82.252,4.389,0.412,30.527,30.872,49.08,12.742,82.278,4.294,0.359,30.072,30.433,48.79
00:09.770,-1.418,82.124,6.424,0.549,44.397,44.590,58.59,-1.115,82.278,6.407,0.548,44.332,44.287,58.44,11.828,82.28,4.426,0.410,30.527,31.347,49.46,12.175,82.322,4.321,0.354,31.148,31.000,49.17
00:09.870,-2.078,82.151,6.460,0.538,44.397,45.250,59.07,-1.845,82.295,6.439,0.535,44.332,45.017,58.97,11.341,82.303,4.464,0.408,30.527,31.834,49.82,11.709,82.358,4.347,0.349,31.148,31.466,49.60
00:09.970,-2.757,82.194,6.496,0.527,45.735,45.929,59.56,-2.566,82.305,6.471,0.522,45.783,45.738,59.50,10.794,82.356,4.502,0.406,31.990,32.381,50.18,11.121,82.411,4.374,0.344,32.205,32.054,49.96
00:10.070,-3.46,82.234,6.533,0.517,45.735,46.632,60.07,-3.3,82.316,6.503,0.509,45.783,46.472,60.01,10.266,82.395,4.527,0.398,31.990,32.909,50.60,10.565,82.467,4.405,0.342,32.205,32.610,50.41
00:10.170,-4.206,82.275,6.563,0.505,47.119,47.378,60.59,-4.058,82.326,6.534,0.498,47.275,47.230,60.54,9.743,82.436,4.553,0.390,33.068,33.432,51.00,10.025,82.509,4.435,0.340,33.305,33.150,50.84
00:10.270,-4.933,82.301,6.593,0.494,47.119,48.104,61.15,-4.785,82.321,6.564,0.487,47.275,47.956,61.08,9.203,82.494,4.578,0.383,33.068,33.972,51.40,9.508,82.558,4.465,0.337,33.305,33.667,51.25
00:10.370,-5.692,82.321,6.624,0.483,48.593,48.863,61.68,-5.535,82.334,6.594,0.476,47.275,48.706,61.59,8.703,82.538,4.604,0.375,34.135,34.471,51.82,8.973,82.607,4.495,0.335,33.305,34.202,51.65
00:10.470,-6.44,82.342,6.654,0.472,50.100,49.611,62.23,-6.239,82.329,6.624,0.466,48.752,49.410,62.13,8.196,82.603,4.630,0.368,35.147,34.978,52.21,8.511,82.644,4.526,0.333,34.361,34.663,52.07
00:10.570,-7.172,82.345,6.685,0.461,50.100,50.343,62.78,-6.921,82.345,6.654,0.457,50.138,50.092,62.63,7.726,82.65,4.643,0.356,35.147,35.448,52.61,8.015,82.685,4.553,0.330,34.361,35.159,52.42
00:10.670,-7.91,82.341,6.706,0.448,50.100,51.081,63.30,-7.621,82.355,6.684,0.449,50.138,50.792,63.12,7.273,82.681,4.657,0.344,35.147,35.901,52.98,7.538,82.716,4.580,0.326,34.361,35.636,52.80
00:10.770,-8.634,82.353,6.727,0.435,51.570,51.805,63.82,-8.278,82.384,6.714,0.441,50.138,51.449,63.62,6.81,82.7,4.671,0.333,35.147,36.364,53.32,7.077,82.742,4.607,0.323,35.800,36.097,53.16
00:10.870,-9.369,82.373,6.748,0.422,51.570,52.539,64.34,-8.97,82.375,6.744,0.433,51.495,52.140,64.11,6.323,82.732,4.685,0.321,36.536,36.851,53.66,6.568,82.769,4.634,0.320,35.800,36.606,53.50
00:10.970,-10.138,82.366,6.770,0.409,53.029,53.308,64.87,-9.722,82.361,6.773,0.424,51.495,52.892,64.59,5.896,82.698,4.699,0.310,36.536,37.278,54.03,6.105,82.772,4.661,0.316,35.800,37.069,53.88
00:11.070,-10.882,82.325,6.789,0.401,53.029,54.052,65.41,-10.444,82.344,6.793,0.416,52.939,53.614,65.11,5.457,82.679,4.705,0.299,36.536,37.717,54.31,5.657,82.764,4.689,0.314,37.234,37.517,54.21
00:11.170,-11.598,82.303,6.807,0.390,54.542,54.768,65.91,-11.144,82.35,6.815,0.406,52.939,54.314,65.61,5.004,82.66,4.718,0.290,37.889,38.170,54.60,5.155,82.789,4.717,0.312,37.234,38.019,54.52
00:11.270,-12.308,82.281,6.826,0.379,54.542,55.478,66.40,-11.9,82.34,6.838,0.396,54.361,55.070,66.11,4.581,82.656,4.730,0.281,37.889,38.593,54.91,4.652,82.788,4.745,0.310,37.234,38.522,54.90
00:11.370,-12.996,82.25,6.845,0.368,55.968,56.166,66.88,-12.622,82.323,6.860,0.386,55.839,55.792,66.64,4.132,82.639,4.743,0.271,39.214,39.041,55.21,4.136,82.781,4.773,0.308,38.687,39.037,55.25
00:11.470,-13.709,82.253,6.863,0.357,55.968,56.878,67.35,-13.366,82.32,6.882,0.376,55.839,56.535,67.14,3.67,82.614,4.755,0.262,39.214,39.503,55.51,3.56,82.778,4.801,0.306,38.687,39.613,55.61
00:11.570,-14.414,82.25,6.879,0.348,57.369,57.583,67.86,-14.067,82.301,6.898,0.366,57.284,57.236,67.66,3.207,82.592,4.771,0.257,39.214,39.966,55.82,3.027,82.774,4.823,0.302,39.779,40.146,56.02
00:11.670,-15.115,82.222,6.894,0.338,58.775,58.284,68.35,-14.79,82.26,6.914,0.355,57.284,57.959,68.14,2.677,82.6,4.786,0.251,40.669,40.496,56.13,2.54,82.747,4.844,0.297,40.799,40.633,56.39
00:11.770,-15.847,82.17,6.910,0.328,58.775,59.016,68.83,-15.551,82.217,6.930,0.344,57.284,58.720,68.62,2.119,82.614,4.802,0.246,40.669,41.054,56.51,1.985,82.735,4.866,0.293,40.799,41.188,56.71
00:11.870,-16.548,82.119,6.925,0.318,58.775,59.717,69.31,-16.275,82.211,6.946,0.334,58.770,59.444,69.13,1.6,82.609,4.818,0.240,40.669,41.573,56.92,1.416,82.704,4.888,0.288,40.799,41.757,57.10
00:11.970,-17.261,82.089,6.941,0.308,60.211,60.430,69.77,-16.987,82.21,6.962,0.323,58.770,60.156,69.64,1.042,82.643,4.833,0.235,41.746,42.131,57.28,0.867,82.686,4.910,0.284,41.923,42.306,57.48
00:12.070,-18.001,82.124,6.956,0.298,61.664,61.169,70.25,-17.728,82.214,6.978,0.313,60.206,60.896,70.14,0.508,82.659,4.857,0.235,42.839,42.665,57.70,0.279,82.666,4.929,0.279,43.060,42.894,57.85
00:12.170,-18.659,82.176,6.967,0.289,61.664,61.827,70.80,-18.468,82.212,6.993,0.304,60.206,61.636,70.67,-0.008,82.655,4.880,0.235,42.839,43.180,58.09,-0.306,82.625,4.948,0.274,43.060,43.478,58.26
00:12.270,-19.321,82.221,6.978,0.279,61.664,62.489,71.30,-19.19,82.225,7.008,0.296,61.687,62.358,71.19,-0.552,82.613,4.904,0.235,42.839,43.724,58.45,-0.882,82.593,4.966,0.269,43.060,44.054,58.64
00:12.370,-20.031,82.275,6.989,0.269,62.987,63.199,71.80,-19.902,82.232,7.023,0.287,61.687,63.070,71.71,-1.113,82.584,4.927,0.234,43.899,44.285,58.81,-1.429,82.567,4.985,0.264,44.223,44.601,59.03
00:12.470,-20.704,82.305,7.000,0.260,62.987,63.872,72.34,-20.624,82.235,7.038,0.279,63.121,63.792,72.22,-1.668,82.562,4.951,0.234,43.899,44.840,59.18,-1.966,82.552,5.004,0.259,44.223,45.138,59.39
00:12.570,-21.406,82.339,7.016,0.251,64.372,64.574,72.84,-21.362,82.249,7.052,0.268,63.121,64.530,72.73,-2.285,82.561,4.974,0.234,45.016,45.457,59.56,-2.516,82.522,5.025,0.257,45.307,45.688,59.76
00:12.670,-22.162,82.396,7.027,0.244,65.832,65.329,73.36,-22.088,82.286,7.062,0.259,64.581,65.255,73.26,-2.939,82.565,4.998,0.234,46.287,46.111,60.00,-3.11,82.51,5.047,0.255,46.451,46.282,60.13
00:12.770,-22.909,82.483,7.038,0.236,65.832,66.076,73.93,-22.823,82.308,7.072,0.250,66.043,65.990,73.80,-3.492,82.536,5.022,0.234,46.287,46.664,60.46,-3.599,82.487,5.069,0.253,46.451,46.771,60.54
00:12.870,-23.665,82.536,7.048,0.229,65.832,66.832,74.52,-23.572,82.346,7.082,0.241,66.043,66.739,74.34,-4.05,82.506,5.045,0.234,46.287,47.222,60.83,-4.081,82.491,5.091,0.251,46.451,47.253,60.87
00:12.970,-24.392,82.573,7.059,0.221,67.341,67.559,75.10,-24.299,82.383,7.092,0.233,66.043,67.466,74.90,-4.644,82.48,5.069,0.234,47.399,47.815,61.20,-4.581,82.474,5.113,0.248,46.451,47.752,61.22
00:13.070,-25.061,82.575,7.070,0.214,68.737,68.228,75.64,-25.021,82.414,7.098,0.225,67.520,68.188,75.44,-5.279,82.438,5.090,0.235,48.629,48.450,61.61,-5.092,82.473,5.129,0.246,47.922,48.263,61.56
00:13.170,-25.821,82.524,7.078,0.208,68.737,68.988,76.11,-25.754,82.421,7.102,0.216,67.520,68.921,75.97,-5.868,82.359,5.109,0.232,48.629,49.039,62.03,-5.61,82.461,5.147,0.242,47.922,48.781,61.92
00:13.270,-26.587,82.483,7.087,0.201,68.737,69.753,76.61,-26.476,82.441,7.106,0.206,68.975,69.642,76.49,-6.47,82.309,5.128,0.230,48.629,49.641,62.39,-6.142,82.45,5.165,0.239,48.951,49.313,62.28
00:13.370,-27.334,82.483,7.095,0.194,70.265,70.500,77.12,-27.201,82.462,7.111,0.197,68.975,70.367,77.02,-7.035,82.252,5.146,0.227,49.826,50.206,62.78,-6.67,82.422,5.183,0.235,48.951,49.841,62.64
00:13.470,-28.133,82.473,7.104,0.188,71.811,71.299,77.65,-27.934,82.469,7.115,0.188,70.422,71.100,77.54,-7.61,82.185,5.165,0.225,50.972,50.781,63.14,-7.261,82.382,5.201,0.232,50.011,50.432,63.00
00:13.570,-28.922,82.472,7.115,0.181,71.811,72.088,78.21,-28.639,82.485,7.124,0.180,70.422,71.805,78.07,-8.082,82.116,5.189,0.224,50.972,51.253,63.49,-7.832,82.313,5.211,0.225,50.011,51.003,63.39
00:13.670,-29.66,82.477,7.126,0.178,71.811,72.826,78.77,-29.329,82.508,7.130,0.173,71.860,72.495,78.58,-8.495,82.06,5.206,0.221,50.972,51.666,63.78,-8.368,82.259,5.221,0.218,51.178,51.539,63.74
00:13.770,-30.379,82.472,7.138,0.174,73.338,73.545,79.29,-30.022,82.535,7.135,0.167,71.860,73.188,79.08,-9.002,82.035,5.224,0.219,50.972,52.172,64.03,-8.958,82.211,5.231,0.212,51.178,52.128,64.08
00:13.870,-31.111,82.473,7.149,0.171,73.338,74.276,79.80,-30.706,82.545,7.141,0.161,73.243,73.871,79.59,-9.54,82.039,5.241,0.216,52.372,52.710,64.37,-9.58,82.137,5.240,0.205,52.308,52.750,64.47
00:13.970,-31.785,82.481,7.161,0.167,74.789,74.950,80.32,-31.379,82.564,7.147,0.155,73.243,74.544,80.08,-10.035,81.979,5.259,0.214,52.372,53.205,64.76,-10.16,82.086,5.250,0.198,52.308,53.330,64.85
00:14.070,-32.458,82.478,7.170,0.165,74.789,75.623,80.80,-32.076,82.574,7.151,0.150,74.600,75.241,80.57,-10.499,81.967,5.267,0.209,53.406,53.669,65.06,-10.693,82.067,5.257,0.193,53.516,53.863,65.23
00:14.170,-33.193,82.516,7.184,0.164,76.136,76.358,81.27,-32.782,82.589,7.162,0.148,74.600,75.947,81.07,-11.018,81.983,5.275,0.202,53.406,54.188,65.38,-11.195,82.059,5.264,0.187,53.516,54.365,65.59
00:14.270,-33.94,82.527,7.199,0.163,76.136,77.105,81.82,-33.512,82.596,7.173,0.146,76.003,76.677,81.58,-11.517,81.99,5.283,0.195,53.406,54.687,65.76,-11.709,82.041,5.272,0.181,54.551,54.879,65.94
00:14.370,-34.703,82.509,7.213,0.161,77.618,77.868,82.35,-34.242,82.593,7.184,0.144,76.003,77.407,82.10,-12.017,82.015,5.291,0.189,54.888,55.187,66.12,-12.195,82.077,5.279,0.174,54.551,55.365,66.29
00:14.470,-35.458,82.488,7.227,0.160,77.618,78.622,82.88,-35.006,82.599,7.195,0.141,77.463,78.170,82.61,-12.576,82.051,5.299,0.182,54.888,55.746,66.49,-12.697,82.126,5.287,0.168,55.551,55.867,66.66
00:14.570,-36.212,82.493,7.241,0.159,79.136,79.376,83.40,-35.736,82.601,7.206,0.139,77.463,78.900,83.16,-13.166,82.072,5.298,0.174,55.948,56.335,66.91,-13.221,82.213,5.296,0.165,55.551,56.390,67.05
00:14.670,-36.927,82.494,7.250,0.155,79.136,80.091,83.94,-36.539,82.591,7.211,0.135,78.957,79.703,83.68,-13.759,82.076,5.299,0.166,55.948,56.928,67.34,-13.826,82.223,5.297,0.157,56.585,56.995,67.48
00:14.770,-37.668,82.509,7.259,0.152,80.605,80.832,84.44,-37.292,82.588,7.216,0.130,80.513,80.456,84.24,-14.363,82.073,5.300,0.157,57.131,57.532,67.77,-14.393,82.219,5.298,0.149,57.757,57.562,67.92
00:14.870,-38.405,82.505,7.267,0.148,80.605,81.569,84.98,-38.128,82.566,7.221,0.125,80.513,81.292,84.77,-14.925,82.072,5.301,0.149,57.131,58.094,68.19,-14.926,82.208,5.299,0.141,57.757,58.095,68.32
00:14.970,-39.222,82.504,7.276,0.144,82.083,82.386,85.50,-38.928,82.54,7.226,0.121,80.513,82.092,85.34,-15.45,82.103,5.302,0.140,58.297,58.619,68.59,-15.54,82.187,5.300,0.133,57.757,58.709,68.68
00:15.070,-40.024,82.492,7.280,0.140,82.083,83.187,86.07,-39.72,82.521,7.231,0.118,82.149,82.883,85.89,-15.994,82.109,5.299,0.131,58.297,59.163,68.98,-16.089,82.12,5.297,0.125,58.904,59.258,69.10
00:15.170,-40.803,82.49,7.275,0.131,83.702,83.966,86.63,-40.509,82.508,7.233,0.113,82.149,83.672,86.44,-16.517,82.128,5.295,0.123,59.366,59.686,69.37,-16.619,82.08,5.293,0.117,58.904,59.788,69.44
00:15.270,-41.542,82.518,7.271,0.122,83.702,84.705,87.18,-41.249,82.516,7.235,0.108,83.730,84.412,86.99,-17.041,82.136,5.292,0.114,59.366,60.210,69.75,-17.118,82.105,5.290,0.109,59.988,60.287,69.79
00:15.370,-42.295,82.542,7.266,0.112,85.220,85.458,87.72,-41.948,82.55,7.237,0.103,85.169,85.111,87.52,-17.59,82.114,5.288,0.106,60.413,60.758,70.13,-17.611,82.101,5.286,0.101,59.988,60.779,70.16
00:15.470,-43.015,82.587,7.262,0.103,85.220,86.178,88.27,-42.605,82.604,7.238,0.098,85.169,85.768,88.03,-18.099,82.096,5.284,0.097,60.413,61.267,70.50,-18.035,82.095,5.283,0.093,59.988,61.203,70.51
00:15.570,-43.779,82.594,7.258,0.094,86.694,86.941,88.81,-43.329,82.636,7.240,0.093,85.169,86.492,88.54,-18.635,82.087,5.281,0.088,61.471,61.803,70.85,-18.521,82.066,5.286,0.088,61.404,61.689,70.80
00:15.670,-44.464,82.596,7.254,0.087,86.694,87.626,89.36,-43.997,82.67,7.246,0.091,86.552,87.159,89.07,-19.195,82.06,5.279,0.083,61.471,62.363,71.22,-18.909,82.108,5.287,0.084,61.404,62.077,71.13
00:15.770,-45.118,82.575,7.250,0.080,88.143,88.280,89.84,-44.735,82.685,7.251,0.089,86.552,87.897,89.57,-19.77,82.043,5.277,0.077,62.567,62.938,71.60,-19.433,82.117,5.288,0.081,61.404,62.601,71.43
00:15.870,-45.737,82.579,7.246,0.074,88.143,88.899,90.29,-45.396,82.714,7.257,0.087,87.958,88.558,90.10,-20.2,82.048,5.275,0.071,62.567,63.368,71.99,-19.897,82.145,5.290,0.077,62.802,63.065,71.81
00:15.970,-46.353,82.582,7.242,0.067,89.416,89.515,90.73,-46.08,82.743,7.262,0.085,89.304,89.242,90.59,-20.693,82.046,5.272,0.066,63.572,63.861,72.30,-20.305,82.174,5.291,0.073,62.802,63.473,72.15
00:16.070,-46.995,82.625,7.235,0.061,90.674,90.157,91.17,-46.787,82.75,7.263,0.082,89.304,89.949,91.09,-21.125,82.054,5.266,0.059,63.572,64.293,72.65,-20.808,82.226,5.292,0.071,64.181,63.976,72.46
00:16.170,-47.668,82.639,7.233,0.057,90.674,90.830,91.66,-47.467,82.779,7.266,0.079,89.304,90.629,91.60,-21.577,82.08,5.256,0.051,63.572,64.745,72.96,-21.426,82.217,5.289,0.067,64.181,64.594,72.86
00:16.270,-48.363,82.664,7.231,0.053,90.674,91.524,92.14,-48.193,82.781,7.269,0.077,90.691,91.354,92.10,-22.085,82.098,5.246,0.043,64.949,65.252,73.30,-22.033,82.172,5.287,0.062,64.181,65.200,73.29
00:16.370,-48.998,82.69,7.229,0.048,92.042,92.159,92.65,-48.932,82.773,7.272,0.074,92.156,92.093,92.61,-22.675,82.138,5.236,0.034,66.048,65.842,73.67,-22.705,82.117,5.285,0.057,65.407,65.872,73.68
00:16.470,-49.701,82.7,7.227,0.044,92.042,92.862,93.12,-49.689,82.739,7.275,0.071,92.156,92.850,93.13,-23.195,82.156,5.226,0.026,66.048,66.362,74.11,-23.399,82.057,5.282,0.053,65.407,66.566,74.12
00:16.570,-50.353,82.71,7.228,0.042,93.380,93.514,93.62,-50.422,82.727,7.279,0.069,93.646,93.583,93.64,-23.725,82.135,5.223,0.022,67.098,66.892,74.49,-23.961,82.038,5.278,0.047,66.777,67.128,74.57
00:16.670,-51.081,82.729,7.224,0.038,93.380,94.242,94.09,-51.157,82.695,7.276,0.064,93.646,94.318,94.15,-24.241,82.114,5.219,0.019,67.098,67.408,74.85,-24.542,82.022,5.273,0.042,66.777,67.709,74.95
00:16.770,-51.896,82.727,7.220,0.034,94.760,95.057,94.62,-51.887,82.678,7.274,0.059,93.646,95.048,94.65,-24.63,82.121,5.215,0.016,67.098,67.797,75.20,-24.974,82.055,5.267,0.037,67.920,68.141,75.35
00:16.870,-52.698,82.722,7.216,0.030,96.377,95.858,95.19,-52.632,82.648,7.271,0.054,95.111,95.792,95.15,-25.094,82.122,5.211,0.013,68.467,68.261,75.48,-25.431,82.091,5.262,0.032,67.920,68.598,75.68
00:16.970,-53.477,82.709,7.213,0.026,96.377,96.637,95.76,-53.392,82.624,7.268,0.049,96.616,96.552,95.66,-25.596,82.133,5.208,0.010,68.467,68.763,75.81,-26.006,82.082,5.257,0.028,69.385,69.173,76.03
00:17.070,-54.241,82.648,7.207,0.020,96.377,97.401,96.30,-54.111,82.605,7.266,0.044,96.616,97.271,96.18,-26.112,82.159,5.212,0.011,68.467,69.279,76.18,-26.561,82.083,5.258,0.026,69.385,69.727,76.43
00:17.170,-54.945,82.61,7.204,0.018,97.921,98.105,96.80,-54.868,82.572,7.267,0.042,96.616,98.028,96.67,-26.612,82.168,5.216,0.012,69.485,69.778,76.56,-26.998,82.115,5.267,0.029,69.385,70.164,76.82
00:17.270,-55.664,82.531,7.200,0.015,97.921,98.824,97.27,-55.608,82.524,7.269,0.041,98.092,98.768,97.18,-27.064,82.18,5.219,0.013,69.485,70.230,76.92,-27.493,82.146,5.275,0.033,69.385,70.659,77.15
00:17.370,-56.434,82.443,7.197,0.012,99.348,99.594,97.72,-56.369,82.464,7.271,0.039,99.596,99.529,97.67,-27.513,82.154,5.223,0.015,70.886,70.679,77.25,-27.955,82.185,5.284,0.036,70.873,71.121,77.53
00:17.470,-57.189,82.363,7.194,0.010,99.348,100.334,98.20,-57.101,82.406,7.273,0.038,99.596,100.245,98.17,-28.118,82.149,5.226,0.016,70.886,71.284,77.55,-28.391,82.227,5.292,0.039,70.873,71.557,77.88
00:17.570,-57.974,82.286,7.190,0.007,100.882,101.121,98.68,-57.871,82.333,7.276,0.037,99.596,101.017,98.65,-28.682,82.177,5.232,0.018,70.886,71.848,77.97,-28.931,82.236,5.300,0.042,70.873,72.097,78.22
00:17.670,-58.746,82.201,7.196,0.009,100.882,101.895,99.18,-58.606,82.273,7.283,0.038,101.103,101.753,99.14,-29.239,82.214,5.238,0.020,72.055,72.405,78.39,-29.459,82.243,5.308,0.044,72.313,72.625,78.61
00:17.770,-59.458,82.147,7.201,0.011,102.447,102.583,99.66,-59.356,82.209,7.290,0.040,102.593,102.476,99.62,-29.92,82.216,5.244,0.022,73.293,73.086,78.81,-30.041,82.224,5.316,0.046,73.423,73.207,78.99
00:17.870,-60.242,82.078,7.206,0.014,102.447,103.370,100.13,-60.081,82.149,7.297,0.041,102.593,103.203,100.10,-30.591,82.209,5.250,0.025,73.293,73.756,79.29,-30.683,82.185,5.323,0.048,73.423,73.848,79.38
00:17.970,-60.927,82.039,7.211,0.016,103.948,104.033,100.64,-60.814,82.082,7.304,0.043,102.593,103.941,100.57,-31.145,82.204,5.255,0.027,73.293,74.310,79.76,-31.24,82.194,5.331,0.050,73.423,74.405,79.81
00:18.070,-61.599,82.006,7.217,0.018,105.306,104.703,101.09,-61.575,82.003,7.311,0.044,104.056,104.680,101.04,-31.757,82.186,5.261,0.029,74.518,74.922,80.15,-31.806,82.192,5.332,0.048,74.622,74.971,80.21
00:18.170,-62.328,81.936,7.229,0.023,105.306,105.435,101.54,-62.322,81.908,7.317,0.045,104.056,105.433,101.53,-32.374,82.171,5.268,0.031,74.518,75.539,80.57,-32.414,82.183,5.328,0.044,74.622,75.579,80.61
00:18.270,-63.051,81.835,7.242,0.028,106.768,106.136,102.01,-63.06,81.806,7.323,0.045,105.574,106.150,101.99,-32.967,82.156,5.276,0.033,75.747,76.132,81.00,-32.988,82.173,5.324,0.040,75.796,76.153,81.03
00:18.370,-63.764,81.733,7.254,0.034,106.768,106.855,102.45,-63.819,81.713,7.329,0.046,107.083,106.913,102.44,-33.525,82.174,5.283,0.035,76.898,76.690,81.40,-33.521,82.183,5.320,0.035,76.903,76.686,81.43
00:18.470,-64.467,81.6,7.267,0.039,106.768,107.571,102.88,-64.565,81.586,7.334,0.047,107.083,107.670,102.91,-34.02,82.186,5.290,0.038,76.898,77.185,81.81,-34.078,82.192,5.317,0.031,76.903,77.243,81.82
00:18.570,-65.199,81.442,7.280,0.044,108.203,108.290,103.29,-65.298,81.461,7.338,0.045,107.083,108.381,103.34,-34.515,82.197,5.301,0.041,76.898,77.680,82.17,-34.633,82.179,5.312,0.026,76.903,77.798,82.22
00:18.670,-65.915,81.273,7.288,0.046,108.203,109.025,103.69,-66.029,81.303,7.340,0.044,108.583,109.128,103.77,-34.978,82.23,5.314,0.046,76.898,78.142,82.53,-35.146,82.182,5.310,0.024,78.015,78.310,82.60
00:18.770,-66.631,81.084,7.296,0.048,109.687,109.766,104.08,-66.764,81.114,7.341,0.042,110.089,109.889,104.18,-35.44,82.253,5.328,0.051,78.352,78.604,82.88,-35.651,82.195,5.309,0.022,79.033,78.815,82.96
00:18.870,-67.408,80.884,7.305,0.049,109.687,110.536,104.45,-67.523,80.897,7.343,0.040,110.089,110.641,104.57,-35.969,82.264,5.342,0.056,78.352,79.133,83.22,-36.147,82.216,5.307,0.020,79.033,79.311,83.33
00:18.970,-68.226,80.64,7.313,0.051,111.229,111.389,104.86,-68.249,80.649,7.344,0.038,110.089,111.409,104.95,-36.448,82.256,5.356,0.061,78.352,79.612,83.60,-36.649,82.218,5.306,0.018,79.033,79.813,83.70
00:19.070,-69.011,80.375,7.318,0.052,111.229,112.183,105.26,-68.927,80.396,7.344,0.037,111.645,112.098,105.29,-37.004,82.263,5.363,0.062,79.822,80.168,83.94,-37.165,82.232,5.306,0.017,79.033,80.329,84.05
00:19.170,-69.711,80.091,7.317,0.048,112.910,112.939,105.63,-69.646,80.122,7.343,0.034,111.645,112.867,105.59,-37.568,82.266,5.368,0.062,79.822,80.732,84.33,-37.635,82.264,5.307,0.017,80.547,80.799,84.43
00:19.270,-70.461,79.837,7.316,0.045,112.910,113.731,105.93,-70.34,79.84,7.341,0.031,113.138,113.617,105.90,-38.127,82.284,5.373,0.061,80.942,81.291,84.74,-38.108,82.284,5.308,0.017,80.547,81.272,84.78
00:19.370,-71.185,79.561,7.316,0.042,114.456,114.474,106.28,-70.993,79.527,7.340,0.028,113.138,114.311,106.19,-38.653,82.298,5.379,0.060,80.942,81.817,85.14,-38.659,82.275,5.308,0.016,80.547,81.823,85.13
00:19.470,-71.924,79.266,7.315,0.039,114.456,115.271,106.59,-71.656,79.229,7.338,0.025,114.610,115.039,106.43,-39.231,82.321,5.384,0.060,82.027,82.395,85.53,-39.153,82.283,5.309,0.016,82.041,82.317,85.51
00:19.570,-72.585,78.967,7.316,0.037,116.026,115.980,106.91,-72.327,78.901,7.336,0.023,114.610,115.785,106.69,-39.778,82.332,5.380,0.055,82.027,82.941,85.95,-39.597,82.305,5.306,0.014,82.041,82.760,85.87
00:19.670,-73.245,78.659,7.317,0.035,116.026,116.689,107.16,-72.946,78.576,7.334,0.020,116.083,116.457,106.93,-40.365,82.306,5.368,0.046,83.152,83.528,86.34,-40.119,82.3,5.303,0.012,82.041,83.282,86.20
00:19.770,-73.923,78.334,7.318,0.034,117.479,117.441,107.41,-73.61,78.263,7.331,0.018,116.083,117.192,107.14,-40.979,82.278,5.356,0.037,83.152,84.142,86.74,-40.698,82.284,5.300,0.010,83.501,83.861,86.56
00:19.870,-74.498,77.998,7.319,0.033,117.479,118.070,107.66,-74.224,77.952,7.329,0.015,117.515,117.880,107.39,-41.518,82.275,5.344,0.028,84.354,84.681,87.16,-41.225,82.275,5.297,0.007,83.501,84.388,86.96
00:19.970,-75.04,77.643,7.320,0.031,118.895,118.718,107.83,-74.88,77.64,7.327,0.013,118.929,118.580,107.60,-42.104,82.281,5.332,0.020,85.479,85.267,87.53,-41.748,82.267,5.294,0.005,84.607,84.911,87.33
00:20.070,-75.631,77.295,7.325,0.032,120.228,119.404,107.96,-75.573,77.303,7.322,0.010,118.929,119.349,107.85,-42.64,82.237,5.323,0.014,85.479,85.803,87.95,-42.247,82.272,5.287,0.002,85.629,85.410,87.69
00:20.170,-76.296,76.932,7.330,0.033,120.228,120.128,108.14,-76.208,76.947,7.316,0.007,120.426,120.046,108.10,-43.13,82.234,5.313,0.008,86.506,86.293,88.30,-42.78,82.258,5.281,-0.001,85.629,85.943,88.05
